Interval,Load1
1363,25011.32763647857
1364,21274.32266558076
1365,22255.564228541327
1366,22284.673628815865
1367,17484.193723272765
1368,17628.808790334086
1369,17755.63313014101
1370,14687.92813493691
1371,15630.408629284819
1372,16603.828491449713
1373,14141.339369388026
1374,16276.126497496896
1375,20158.78201883388
1376,16339.509728384204
1377,14742.687674307337
1378,13847.681463725145
1379,11247.047527377197
1380,11886.688499283939
1381,11966.964420886214
1382,11368.275683323196
1383,13175.20289263653
1384,15116.052166928395
1385,15218.552343726536
1386,20361.58683594176
1387,23751.51442869584
1388,20375.492131934414
1389,21628.383179805234
1390,21869.837234732433
1391,17027.470568282388
1392,17408.82021237698
1393,17408.405511835655
1394,14284.446717861463
1395,15182.647540799951
1396,16625.582776304
1397,14626.811483454096
1398,16634.62174839252
1399,19462.90913310609
1400,14430.096124095704
1401,12346.068973626394
1402,11205.450154883887
1403,8494.220903296788
1404,8422.491157256976
1405,8409.990908507354
1406,6633.468033510389
1407,7574.237996756019
1408,9969.30856973738
1409,12705.093444321468
1410,18554.47159572244
1411,22637.896082436957
1412,19441.180145812774
1413,20694.642297271013
1414,21119.256630705626
1415,16401.503152128833
1416,16287.115303539758
1417,16119.207197189484
1418,13594.94324544509
1419,14673.882284160405
1420,15252.031978080444
1421,13512.00356523622
1422,15555.77636575673
1423,18801.320176165238
1424,16307.52785743719
1425,15101.656980443368
1426,13337.386206293764
1427,10811.82133907085
1428,11125.01413288475
1429,12026.318901615112
1430,10896.772077814763
1431,11966.33285011004
1432,14020.429259371345
1433,14932.729356537176
1434,18935.77588956697
1435,22434.1758526286
1436,19574.59731508688
1437,20676.08462755182
1438,21603.33315889405
1439,17495.023280430527
1440,17596.067560409138
1441,17784.97602686544
1442,14630.953904998338
1443,15324.536179948294
1444,16375.620308444313
1445,13930.915924083793
1446,15207.461815624407
1447,16968.887334947576
1448,14417.109831544287
1449,14706.720795872896
1450,14540.92197309043
1451,11315.095883058477
1452,11469.115261152101
1453,12107.241127079966
1454,9978.885547596397
1455,9740.208645672968
1456,10853.460320229242
1457,12416.452327349836
1458,17610.771294757076
1459,20871.391984769267
1460,17633.62935419868
1461,18778.734627521044
1462,19304.98538977868
1463,15993.825388300535
1464,16313.12147607291
1465,16860.675834726455
1466,13848.841266907199
1467,14514.035568251209
1468,15272.19270950831
1469,13015.499201103543
1470,13811.355079716472
1471,14894.258309773903
1472,10200.820788190451
1473,8194.85339099059
1474,7571.17813163521
1475,6419.070276922581
1476,6392.729097940091
1477,6150.19590005974
1478,5313.938230632399
1479,6007.323758053649
1480,8326.432898534418
1481,10835.882694987135
1482,15937.637746726892
1483,19610.55056689497
1484,17149.875546207568
1485,17858.214762199153
1486,18405.620502835445
1487,14551.973411609883
1488,14434.247007157235
1489,14966.319537583595
1490,12528.158109402857
1491,13270.673996193886
1492,14143.277411638259
1493,12880.960198935874
1494,15339.321908244476
1495,18488.65145568803
1496,14145.444147164497
1497,12347.423970317033
1498,11501.038733270781
1499,10350.855019590279
1500,11691.441092789197
1501,12119.465914902865
1502,10947.325838548968
1503,12465.269833190518
1504,14783.605071249527
1505,15072.183779668729
1506,20150.7184203051
1507,24128.075343392135
1508,20657.351018499612
1509,21912.952111568047
1510,22703.24414768291
1511,18130.319418828883
1512,18392.11789118813
1513,19019.12341967351
1514,15764.327734451832
1515,16807.16214351847
1516,18051.297560380262
1517,15941.963708662164
1518,18266.901375894267
1519,21381.62478308664
1520,17588.72996895245
1521,16886.838453539425
1522,16511.53842637094
1523,13409.667582057595
1524,15042.065873966238
1525,15633.272522294315
1526,13868.57785934948
1527,14988.353235120001
1528,16153.674909445863
1529,16516.147984070267
1530,20602.54028555157
1531,23517.621251249184
1532,20058.154814428664
1533,21418.614426814376
1534,22010.16014410209
1535,17878.838783645806
1536,18166.329520353087
1537,17985.10367597207
1538,14537.751445004878
1539,15548.515880940538
1540,15818.464066985245
1541,14194.194359799143
1542,16460.68773750878
1543,19793.362536236913
1544,16903.447818509914
1545,16791.4288881026
1546,16622.56971474648
1547,13383.513388020265
1548,14018.407730202125
1549,14146.765206742994
1550,11994.50409500952
1551,12790.731273674994
1552,15262.20407294567
1553,15711.008178252878
1554,20056.220709648747
1555,23466.18695389162
1556,20119.422234817335
1557,21041.5274975949
1558,21408.434535372267
1559,16767.498209089863
1560,17099.033923034127
1561,17200.13777561848
1562,14172.874958109234
1563,14749.747920100848
1564,15790.541364054629
1565,13985.529180856835
1566,16616.944605296412
1567,19304.149221280553
1568,14221.179183819977
1569,11713.011834398967
1570,10962.242480095925
1571,9119.693039692793
1572,9392.699052278975
1573,10480.593363370706
1574,10009.975515300443
1575,11843.22076894091
1576,14120.043133994835
1577,14378.158813771406
1578,19434.01373033174
1579,23675.916684781478
1580,20149.992897559794
1581,20686.73424144897
1582,21237.032264723362
1583,16841.39913822237
1584,16403.82370657171
1585,16338.10610468391
1586,12912.808266311791
1587,13619.645771359896
1588,14843.663516271436
1589,12878.078281311507
1590,14811.823262809654
1591,17307.438687508817
1592,11940.969782067346
1593,9122.248113840215
1594,8063.692819459746
1595,6575.92767561834
1596,6136.578943090088
1597,5719.320727462282
1598,5270.524102649119
1599,6048.050159247245
1600,8019.560634706435
1601,10621.720120740107
1602,17382.789586035513
1603,21705.852371875
1604,18926.26343562475
1605,20171.38288442172
1606,20026.836866023303
1607,15672.85492624956
1608,15922.714095677697
1609,15675.466562813026
1610,13026.658540043938
1611,13936.76381424437
1612,14962.849302007644
1613,13112.053787133436
1614,14483.034115735089
1615,15127.63167024259
1616,9628.92838433079
1617,7368.158763496471
1618,7286.869407475078
1619,6789.644568328511
1620,7187.290790008251
1621,7180.149969253995
1622,6933.470188672678
1623,9024.162032880078
1624,12013.824590435202
1625,13023.27652228791
1626,17572.37775676337
1627,21502.691277912934
1628,18222.220170100314
1629,19329.531048898672
1630,19987.45293015746
1631,16252.972807178856
1632,16595.46300155609
1633,17174.206664284702
1634,13904.467918773229
1635,15634.609069287662
1636,13258.26790918003
1637,14390.602122906263
1638,16015.92265761737
1639,13881.431968452553
1640,13011.301679359744
1641,11151.332795971985
1642,8132.011572284768
1643,7420.2779594804815
1644,7525.524103909949
1645,6969.1886055660125
1646,8005.482131373053
1647,9957.712832353278
1648,10821.132130939013
1649,14667.850345907595
1650,19495.22964642952
1651,18714.33673593305
1652,20339.60666716346
1653,21094.92793369299
1654,17059.79433321838
1655,17355.702322637102
1656,17905.42830342664
1657,14907.84240431935
1658,15974.631819687334
1659,17497.59139178702
1660,15449.37266772515
1661,17628.975397382714
1662,21480.748826150484
1663,19549.784376467767
1664,17599.95527203387
1665,15803.440590329688
1666,11908.712547521323
1667,12437.861944251357
1668,13495.555443264288
1669,11947.927000006257
1670,13277.699397856346
1671,15029.409065285834
1672,13802.135130986984
1673,16889.821885617668
1674,21754.82075960325
1675,20045.29369897305
1676,21267.152502431112
1677,21248.910123115616
1678,17038.909739485163
1679,17560.158033959946
1680,18121.300161355262
1681,14723.412094710491
1682,14925.233381420981
1683,15380.054591423968
1684,13611.161169407509
1685,15758.390478650223
1686,19563.72511412097
1687,17866.996032878596
1688,16045.933939983477
1689,13343.311329769735
1690,9385.58925835051
1691,8022.774311982656
1692,7484.503052978415
1693,6450.395392993565
1694,6983.287797847761
1695,7989.939936681001
1696,7981.911321881422
1697,12106.122557007204
1698,18537.661098973927
1699,18453.381051198237
1700,20112.208709955004
1701,20931.363486627706
1702,17112.962646686115
1703,17280.268513691924
1704,17149.385308499666
1705,13713.944994870244
1706,14067.210272544917
1707,14674.745279329447
1708,12684.968256516471
1709,14438.907927907436
1710,17920.772941698517
1711,15816.147379327898
1712,12483.958390957532
1713,9312.744757159078
1714,6602.500843579268
1715,5867.656731125776
1716,5542.018467065295
1717,4819.251396817536
1718,4966.412045898244
1719,5651.8005195388305
1720,6503.407811244559
1721,10554.607457257664
1722,17869.204628371903
1723,18282.42180277718
1724,20004.73164304209
1725,21196.890828263327
1726,17401.277782927813
1727,17515.97783803875
1728,17483.737800577394
1729,14379.512736258823
1730,15294.13359637748
1731,16363.805985197096
1732,14689.836208759729
1733,17353.67848640296
1734,21535.637752205592
1735,18544.122912604435
1736,14329.624635713619
1737,10135.64430475699
1738,7097.764023727666
1739,7116.416299526536
1740,7017.880802178519
1741,5876.720219959718
1742,6199.974675933414
1743,7220.032168973288
1744,7685.389367368482
1745,11845.760196909996
1746,20099.989810038387
1747,19921.35533745162
1748,21570.36563084645
1749,22184.518035573426
1750,17583.112883806916
1751,17897.274900520846
1752,17880.482231373295
1753,14855.726203761134
1754,15639.416601437813
1755,16395.095752268055
1756,14392.761889601026
1757,16602.59742421688
1758,20165.059822868534
1759,17494.42387427211
1760,14000.990725718759
1761,10215.33057256097
1762,7069.344767270088
1763,6697.217626539217
1764,6687.247043561676
1765,5835.71101093597
1766,6310.037321467048
1767,7607.950118977414
1768,8141.913796465182
1769,11858.828668205544
1770,18974.840850762303
1771,19025.596061227487
1772,20721.233587469433
1773,21619.502001393565
1774,17512.676673699643
1775,17941.167225154946
1776,18203.66009171711
1777,15102.342385627455
1778,15774.852642488797
1779,16796.718617694292
1780,14754.540791863446
1781,16125.006204955582
1782,18478.722202827623
1783,15178.67937497499
1784,11481.814068017155
1785,7734.744864650203
1786,5283.540534822376
1787,4648.35690262061
1788,4403.905529858683
1789,3909.0577117886323
1790,4278.974705021954
1791,5502.319432297072
1792,6605.3213329035825
1793,10768.10660258859
1794,18467.177893973516
1795,18474.604668255888
1796,19878.627674806565
1797,20542.467938190857
1798,16652.60587358461
1799,16988.928558097567
1800,17499.289890988617
1801,14755.49266613471
1802,15496.383043284539
1803,16398.609311072792
1804,14174.480965974888
1805,15325.968628951163
1806,17087.444343340823
1807,13562.106642547324
1808,9901.193750108705
1809,6837.272282848913
1810,4687.731540793737
1811,4214.09616232852
1812,4044.267048469078
1813,3912.652704422934
1814,4496.30086038455
1815,6003.77607582916
1816,6983.7243861407405
1817,11506.912460587764
1818,18950.722707379005
1819,18577.712627504996
1820,20026.552694608385
1821,20686.83053083311
1822,16626.173314998236
1823,16844.094357246497
1824,17484.194636955686
1825,14601.151213914425
1826,15587.471523379932
1827,16736.49899549623
1828,14345.6559625821
1829,16516.333309113106
1830,19974.087179434347
1831,17110.51426238549
1832,14094.844033126186
1833,11111.488919853939
1834,8604.780932411322
1835,8646.56802181587
1836,8872.100371209071
1837,7628.81728757158
1838,8941.449802649211
1839,10818.379687632441
1840,10727.742480601031
1841,14906.923053836652
1842,21120.952359773233
1843,20118.855600205265
1844,21619.85325253063
1845,22165.230727511764
1846,17485.252883407935
1847,17616.187442903247
1848,17604.303541379093
1849,14628.39415214678
1850,15681.599266100593
1851,16701.306697719934
1852,14682.63826803044
1853,16892.85561428798
1854,20183.068976362214
1855,17405.334394046207
1856,15500.828529059787
1857,14457.144740786049
1858,11240.651664410332
1859,10621.772112926805
1860,11093.260333305123
1861,10238.321149414696
1862,11914.297299061138
1863,15288.228880911694
1864,14692.012402727614
1865,17409.494135611654
1866,20572.29122922971
1867,18454.358382832048
1868,19800.60205971612
1869,20029.913452510547
1870,15332.995799331678
1871,15639.930448982837
1872,16444.423187113927
1873,13527.103754245478
1874,14175.682901654336
1875,15126.40575640684
1876,13719.660124037162
1877,16027.957389239578
1878,19618.22006716807
1879,17719.710004251236
1880,18927.000458692506
1881,18923.309029143085
1882,13977.012194184621
1883,13289.114193239215
1884,13598.028893891014
1885,12671.969204677931
1886,13056.25900644355
1887,14301.77985831633
1888,12539.563612301265
1889,15192.03704546472
1890,19427.86229649526
1891,18073.658213014933
1892,19031.044220753844
1893,19538.71265769146
1894,15687.898890470426
1895,15512.772292343667
1896,15348.344633422677
1897,13114.23189504571
1898,13724.088782200797
1899,14567.903996855975
1900,13300.66153403637
1901,15896.358033843253
1902,19577.131359519226
1903,17319.801726397207
1904,15762.344756387827
1905,14039.387998720293
1906,9366.140490768106
1907,9359.073541597623
1908,9432.08961206637
1909,8011.8571988207095
1910,7947.104161210802
1911,9016.8636213008
1912,8514.419177513142
1913,11648.816733302296
1914,17438.260717451856
1915,17398.455757219755
1916,18432.15257837199
1917,18621.756508122147
1918,14668.76697997955
1919,14422.872648075772
1920,14484.943350054788
1921,11993.552403161424
1922,12537.696158738123
1923,13358.486989641373
1924,12304.774947428368
1925,14828.307685872562
1926,18468.29849518362
1927,15828.53066167361
1928,13099.76642427312
1929,10635.194598617962
1930,8225.91898503577
1931,8042.323843709212
1932,8367.347658598725
1933,6817.0636148402955
1934,7660.871488470574
1935,8958.52968030587
1936,9337.888294930035
1937,13185.243572533205
1938,18428.61256821434
1939,17912.362320258326
1940,19363.222449540976
1941,19829.22642413617
1942,15758.707745821295
1943,16141.858440119273
1944,16241.597416564073
1945,13597.950197349095
1946,14206.317199777905
1947,15195.181520449265
1948,13873.180582597688
1949,14971.022049842182
1950,16479.327737819476
1951,13467.544389475906
1952,11818.123477522351
1953,9897.685993581916
1954,7575.236150672711
1955,6588.910618287355
