Run on a MSNT machine on 06/30/18 22:14:42.
Optimal solution found within time limit:,Yes

Renewable Capacity (MW),       200.00
Renewable Penetration for Input (%),         0.00
hydrogen use,         1.00

actual operating profit, 453503213.14
total electricity input (MWh),    788406.31
total electricity output (MWh),         0.00
output to input ratio,         0.00
input capacity factor,         0.90
output capacity factor,         0.00
average regup (MW),         0.00
average regdn (MW),         0.00
average spinres (MW),         0.00
average nonspinres (MW),         0.00
number of input power system starts,      8760.00
number of output power system starts,      8760.00
arbitrage revenue ($),-72252870.04
regup revenue ($),         0.00
regdn revenue ($),         0.00
spinres revenue ($),         0.00
nonspinres revenue ($),         0.00
hydrogen revenue ($),  87116718.96
REC revenue ($), 511753360.10
LCFS revenue ($),  13099733.35
startup costs ($),         0.00

Interval, In Pwr (MW), Out Pwr (MW), Storage Lvl (MW-h), In Reg Up (MW), Out Reg Up (MW), In Reg Dn (MW), Out Reg Dn (MW), In Spin (MW), Out Spin (MW), In Nonspin (MW), Out Nonspin (MW), H2 Out (kg), Non-Ren In (MW), Ren In (MW), Ren Sold (MW), Curt (MW)
     2007.00,       91.75,        0.00,      635.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      173.07,      173.07,        0.00
     2008.00,       91.75,        0.00,      636.56,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      132.96,      132.96,        0.00
     2009.00,       91.75,        0.00,      637.63,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       80.34,       80.34,        0.00
     2010.00,       91.75,        0.00,      638.71,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       24.84,       24.84,        0.00
     2011.00,       91.75,        0.00,      639.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2012.00,       91.75,        0.00,      640.86,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2013.00,       91.75,        0.00,      641.94,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2014.00,       91.75,        0.00,      643.01,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2015.00,       91.75,        0.00,      644.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2016.00,       91.75,        0.00,      645.16,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2017.00,       91.75,        0.00,      646.24,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2018.00,       91.75,        0.00,      647.31,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2019.00,       91.75,        0.00,      648.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2020.00,       91.75,        0.00,      649.46,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2021.00,       91.75,        0.00,      650.54,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2022.00,       91.75,        0.00,      651.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2023.00,       91.75,        0.00,      652.69,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        7.51,        7.51,        0.00
     2024.00,       91.75,        0.00,      653.76,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       56.69,       56.69,        0.00
     2025.00,       91.75,        0.00,      654.84,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      114.58,      114.58,        0.00
     2026.00,       91.75,        0.00,      655.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      159.54,      159.54,        0.00
     2027.00,       91.75,        0.00,      656.99,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      170.60,      170.60,        0.00
     2028.00,       91.75,        0.00,      658.06,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      200.00,      200.00,        0.00
     2029.00,       91.75,        0.00,      659.14,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      176.33,      176.33,        0.00
     2030.00,       91.75,        0.00,      660.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      164.97,      164.97,        0.00
     2031.00,       91.75,        0.00,      661.29,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      148.34,      148.34,        0.00
     2032.00,       91.75,        0.00,      662.37,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       98.07,       98.07,        0.00
     2033.00,       91.75,        0.00,      663.44,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       62.73,       62.73,        0.00
     2034.00,       91.75,        0.00,      664.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       20.58,       20.58,        0.00
     2035.00,       91.75,        0.00,      665.59,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2036.00,       91.75,        0.00,      666.67,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2037.00,       91.75,        0.00,      667.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2038.00,       91.75,        0.00,      668.82,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2039.00,       91.75,        0.00,      669.89,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2040.00,       91.75,        0.00,      670.97,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2041.00,       91.75,        0.00,      672.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2042.00,       91.75,        0.00,      673.12,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2043.00,       91.75,        0.00,      674.19,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2044.00,       91.75,        0.00,      675.27,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2045.00,       91.75,        0.00,      676.34,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2046.00,       91.75,        0.00,      677.42,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        0.00,        0.00,        0.00
     2047.00,       91.75,        0.00,      678.49,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,        8.10,        8.10,        0.00
     2048.00,       91.75,        0.00,      679.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,       55.90,       55.90,        0.00
     2049.00,       91.75,        0.00,      680.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      111.23,      111.23,        0.00
     2050.00,       91.75,        0.00,      681.72,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      156.75,      156.75,        0.00
     2051.00,       91.75,        0.00,      682.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      188.59,      188.59,        0.00
     2052.00,       91.75,        0.00,      683.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      200.00,      200.00,        0.00
     2053.00,       91.75,        0.00,      684.95,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      186.41,      186.41,        0.00
     2054.00,       91.75,        0.00,      686.02,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      170.12,      170.12,        0.00
     2055.00,       91.75,        0.00,      687.10,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      135.53,      135.53,        0.00
     2056.00,       91.75,        0.00,      688.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1657.47,       91.75,      106.72,      106.72,        0.00
